FID,Id,Field1,Unnamed__0_x,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,LST_Daymean,Name,flag,Id_1,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,Unnamed__0_y,ET_01_x,ET_02_x,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,ET_12_x,ETsum,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x
17039,17041,167,194,-0.1401831,-0.4624905,0.1614728,0.1169706,1.0287296,-1.3101925,-2.1094558,-1.9130779,-0.4352818,0.033253,-0.5788496,-0.8992156,-0.542360067,Nanjiang,2,17041,0.6040184,0.3345545,-0.7404264,-0.1644462,-0.0652116,-0.1031018,-0.4816659,-0.7353807,-0.6479018,-0.4026175,0.1597017,-0.230784,191,0,0,0.017262557,-0.068240498,-0.210983697,1.675545641,1.97217304,2.69503677,2.299103819,0.162469619,0.398400525,0,8.940767776,-0.029396081,-0.027949496,0.018439255,0.021146633,0.017309819,0.01066248,0.006459224,0.010951973,0.004605179,0.004318169,-0.00707765,-0.004290295
17042,17044,34,41,-0.674698,-1.7967238,-1.2433297,1.1916854,1.034136,-2.7791719,-2.1258436,-3.5350343,-2.8175715,-1.5113874,-0.772259,0.3156005,-1.226216442,Nanjiang,2,17044,1.5768337,1.1644598,-0.6988943,-0.2261262,-0.4359386,0.24122,-1.2493418,-0.171753,0.0305167,0.40374,1.0110185,1.9047158,41,0,0,0.063613379,0.06856455,-0.134353325,2.433733562,2.361359947,3.381853055,2.89784545,0.249280665,-0.361611712,0,10.96028557,0.028879052,-0.00006854,-0.001412144,0.010749373,0.016769355,0.007378651,-0.000120324,0.007832559,0.006512544,0.006880516,0.011031111,0.001445645
17048,17050,102,122,-0.7114243,-1.5601161,-0.4623648,-0.7589097,-1.9235647,-2.6817663,-4.4791454,-5.9442138,-5.1323671,-2.0919526,0.2097736,-0.2110851,-2.145594692,Nanjiang,2,17050,2.4555479,1.2031599,0.2650129,0.7800351,1.4795988,1.3217388,0.1793573,0.6630371,1.0592082,1.0942877,0.0353778,2.9958473,120,0,0,0.058822042,-0.003725272,0.09861764,1.863186199,2.925988298,3.89660988,2.971562308,0.384006266,0.143071746,0,12.33813911,-0.023263006,-0.016703678,-0.016294067,-0.004934005,-0.00172912,-0.000809945,-0.005404912,-0.009118174,-0.021119276,-0.00191672,0.022135094,0.017981286
17050,17052,138,161,0.3988251,0.9206533,1.794048,1.3229195,0.6464024,2.1878047,4.5601865,2.5491027,2.4431924,1.7679977,2.1738387,-1.7308349,1.586178008,Nanjiang,2,17052,-1.4379543,-1.1314827,-1.0488577,-0.4290296,-0.1169904,0.1352792,-0.1795314,-0.4236859,-0.9074757,-1.3717739,-2.293857,-2.3624119,159,0,0,0.015505731,0.085066153,-0.028486925,0.068834683,-0.147709764,0.239695447,0.187919687,0.166211028,0.198360134,0,0.785396174,0.027278199,0.019027692,0.024575526,0.019726443,0.016499764,0.025302196,0.029108991,0.022025384,0.021511716,0.026141312,0.039200514,0.111898211
17314,17316,158,184,-0.9303538,-0.4093423,0.7301024,-0.5127942,-0.1199696,-0.7338459,0.2966058,0.9219929,0.2074354,0.474971,0.787118,-1.6330635,-0.076761983,Nanjiang,2,17316,-0.6382793,-0.5696907,0.118511,-0.5711905,-0.8562116,-0.0117927,-0.2986018,-0.0450491,-0.3464665,-0.6258891,-0.8467207,-0.2280285,182,0,0,0.025162454,-0.229886595,-0.835546144,-1.851128149,-2.990717893,-3.081024233,-1.269500843,-0.070777499,-0.020154945,0,-10.32357385,-0.046241369,0.102089066,0.004071315,0.004599574,0.005203368,0.009573143,0.01261454,0.017713608,0.010018531,0.010056323,0.009009184,0.079179168
17342,17344,193,226,-0.1878478,-0.4794535,-0.9340664,0.0538873,-0.2652474,-1.7949244,-1.9226631,-1.147137,-0.1181183,-0.4030235,0.270236,-0.458412,-0.615564175,Nanjiang,2,17344,0.3268931,0.3439003,0.4953473,0.2723835,0.1720143,0.0323737,-0.708648,-0.6672938,-1.0138459,-0.6543697,-0.0057472,0.4549631,222,0,0,0.227475756,-0.006627364,0.017357319,3.178880663,4.480948224,5.596476086,3.407944274,0.236672387,0.098212624,0,17.23733997,-0.066592229,-0.035074901,-0.002571811,0.019446569,0.01826915,0.002816978,0.003493032,0.009466261,0.006955531,0.001539306,0.002379946,-0.002410221
17634,17636,83,100,-0.5884419,-0.5613741,0.7070232,0.0665527,1.5390226,1.5108535,0.8159004,0.2368034,0.4936233,0.2551258,1.6703287,0.273075,0.534874383,Nanjiang,2,17636,-0.1571556,0.50034,0.0062494,0.8309952,-0.2452852,0.0744489,-0.0479164,0.0856824,-0.2128469,-0.1732659,-0.1813006,0.3646572,97,0,0,-0.000859118,0.225159963,-0.331325869,-1.031598792,-1.100631549,-2.168282949,-0.914371233,0.123324284,-1.707699901,0,-6.906285164,-0.034882841,0.032331135,0.012822421,-0.009089568,0.009067469,0.004478049,0.001802577,-0.000120288,0.004714626,0.004332532,0.013309224,-0.020898278
17654,17656,75,90,-0.8980544,-1.3260866,0.7039991,0.4020492,-0.4237369,-1.1032668,-1.9391487,-3.5726265,-3.1234173,-1.7944812,-1.5421755,-1.7288845,-1.362152508,Nanjiang,2,17656,0.6727278,1.146224,-0.0208999,-0.0835621,0.7935868,0.8890569,0.4874243,0.3895959,1.6304915,1.5509292,1.8817543,1.6022125,88,0,0,-0.110150232,0.072423139,0.065624875,0.438459691,0.570349796,0.603886067,0.262833617,0.021518596,-0.043002671,0,1.881942878,0.005178155,0.009105833,0.005154303,0.015649266,0.019744782,0.009450872,0.00979901,0.004001993,-0.002992715,0.013742808,0.013829172,0.062150078
17949,17951,14,19,-0.0866334,-0.8780171,-0.3824638,-0.0443393,0.1186731,-1.3387049,-1.2804731,-1.7446209,-0.6504227,-0.3820116,-0.4401214,-0.7137147,-0.65190415,Nanjiang,2,17951,1.0328996,0.7441085,0.4415737,0.3158564,0.3807057,1.016868,-0.169344,0.1502215,-0.0137735,-0.019352,0.2582015,0.8278315,19,0,0,-0.015149383,-0.151498433,-0.295169869,0.849609465,0.84517747,2.069629624,1.509993125,0.236236936,0.549124602,0,5.597953537,0.011572089,-0.011692978,-0.005155113,0.003324959,0.010478365,0.008080316,0.002699124,0.003070319,0.00236336,0.007311251,0.006861524,0.033241277
17950,17952,37,44,-0.3210743,-0.0108289,-0.7107277,-0.450674,-0.0801387,-1.6624709,-2.3530526,-2.6568807,-1.6772523,-1.1279651,-0.179037,0.2430294,-0.9155894,Nanjiang,2,17952,0.6259346,0.2392117,0.4158588,0.3812092,0.1926158,0.2793037,-0.3029105,-0.4156165,-0.1083617,0.272172,0.4331848,0.9387636,44,0,0,-0.012705305,0.077253156,-0.043403229,1.463290444,1.763808663,1.963788939,1.812282949,0.264275917,0.282515018,0,7.571106552,0.003929836,0.004009263,-0.001182335,0.00058531,-0.000344737,-0.00471968,-0.00902171,-0.007683633,-0.009076144,-0.009100668,-0.003202911,0.005503685
18531,18533,129,151,-1.6397711,-3.3460378,-1.6186469,-1.7738921,-0.5644873,-2.2824253,-4.432682,-4.9924508,-3.4576978,-2.3104112,-1.4859595,-0.9509949,-2.404621392,Nanjiang,2,18533,2.0632516,2.4328529,1.0321952,0.2477771,0.8835881,0.2260321,-0.0981798,-0.3745015,-0.6533774,-0.371334,0.4340278,1.9216025,149,0,0,0.644328817,-0.158869108,-1.244427824,-1.073275248,5.551867614,4.641869995,4.150214194,1.102537073,-0.873792588,0,12.74045293,0.002088421,-0.073372779,-0.018415526,0.019514212,0.019239542,0.017537977,0.017921876,0.01666277,0.008833121,0.01355587,0.021213036,0.099793094
19101,19103,42,50,0.6404555,2.0191551,2.1930416,-0.0391696,1.4996854,1.7644383,3.0073295,2.3312981,0.8789005,0.4263774,0.7502377,-0.5884544,1.240274592,Nanjiang,2,19103,-2.1420239,-1.9440275,-0.9367424,-0.5652407,-0.4110811,0.5134094,0.2395587,0.474265,-0.0512429,-0.1951577,-0.6762325,-1.2327401,49,0,0,-0.104876089,0.07206191,-0.322696766,-2.038939367,-3.934211276,-1.914619882,-0.321266692,-0.118131655,-0.498464242,0,-9.181144059,0.018336232,0.014510179,-0.001017794,-0.034570448,0.005676185,-0.001068174,0.002770172,0.003893742,0.002366387,-0.008703178,-0.015659902,0.070907802
19108,19110,103,123,-0.1113439,-0.696466,0.4868794,-1.7047079,-1.4473747,-0.8904618,-1.2728162,-0.5591416,-1.5305988,-0.5307095,0.1620861,-2.0545598,-0.845767892,Nanjiang,2,19110,-0.2246152,-0.1224571,-0.1430386,-0.68398,-0.1292749,-0.0570631,-0.7548867,-0.8039934,-0.4303026,-0.2632141,0.2421224,1.8115245,121,0,0,-0.273283769,0.832939621,-0.084271439,-0.925982717,-0.932576434,-0.107731377,-0.990560034,0.127174701,-0.185896216,0,-2.540187664,-0.21096481,-0.057197158,0.023760649,0.003531194,0.028011131,0.010567834,0.00434213,0.011390234,0.014192652,0.018635632,-0.021074714,0.115348129
19364,19366,101,121,1.2154462,-0.7959385,-1.1779086,-0.6143292,0.1944938,-0.9864427,-2.0256102,-2.0813716,-1.4107469,-0.3324322,1.2533547,-1.2704901,-0.669331275,Nanjiang,2,19366,-0.0680316,-0.7941641,0.0155481,-0.5331349,-0.2399978,0.1473646,-0.6121007,-0.8639188,-0.6360289,-0.6785352,-0.515067,0.2155122,119,0,0,-0.000339189,-0.186972718,-0.335531049,-0.492271351,-1.199982875,0.576356366,0.110768104,-0.309715417,-0.171336889,0,-2.009025018,-0.218011706,-0.13959643,-0.04155681,-0.021526128,0.002958516,0.00694787,0.014430821,0.018451826,0.015385157,-0.001690331,0.004219183,0.357201397
19366,19368,99,119,1.4734415,-2.1012819,-1.8959365,-1.017935,-1.8059378,-4.380686,-3.0400757,-2.6568045,-1.2777307,-0.5080993,0.181187,-1.3023114,-1.527680858,Nanjiang,2,19368,1.1454871,0.7493065,1.2168124,0.2202125,0.0851512,-0.4622225,-1.1913843,-1.0877321,-0.7705531,-0.5237323,0.1999767,1.9895538,117,0,0,-0.233885495,-0.136164826,0.237622748,1.582491559,2.180990828,2.393617306,0.943444912,-0.199191371,-0.75409912,0,6.014826541,-0.083711884,0.012666398,0.046084619,0.000011371,0.013537794,0.015777362,0.021637919,0.028265325,0.023195065,0.012143234,-0.006485722,0.110784443
19647,19649,174,201,-0.2782995,-1.0122733,-2.1505625,-1.5282332,-2.4418621,-7.6264427,-5.5417488,-4.5678842,-3.0487476,-1.2238873,-0.3486992,1.0740347,-2.391217142,Nanjiang,2,19649,0.5869035,0.3256208,-0.2526149,0.9037213,1.344097,1.7584835,1.0511058,0.9331655,1.3694128,0.5125125,0.6301351,2.5766001,198,0,0,-0.161704946,0.197736943,0.643172858,6.180317323,6.591679675,5.412815611,1.56728349,0.015560296,-1.002614806,0,19.44424644,-0.090573557,-0.030601158,0.031927873,0.02287672,-0.013406324,-0.02855274,-0.02118898,-0.020002575,-0.009376511,0.04149916,0.05145247,0.020685893
19648,19650,177,205,-3.0233892,-1.9443914,-0.7518452,-1.2194509,-1.4166511,-1.339082,-1.5426222,-1.399696,-1.0965084,-0.5080489,-0.5457268,0.3403719,-1.203920017,Nanjiang,2,19650,-0.691975,-0.4164003,0.0118215,-0.6789803,-0.2911752,-0.4093388,-0.9078175,-0.9577593,-0.3555451,-0.6613076,-0.2975828,0.3222647,202,0,0,-0.454232585,0.00497281,-0.513592049,-2.013148633,0.908159038,-0.445281513,0.75521573,0.054897296,-0.675468794,0,-2.3784787,-0.003746406,0.014824218,0.011342231,0.002695975,0.007023675,0.009882973,0.010116983,0.007648576,0.006113323,0.014680958,0.000051651,-0.055940332
19890,19892,17,23,-0.3508798,-0.7752409,0.2105959,-0.1987158,2.2411247,-0.7940944,-1.1433422,1.0098041,0.3963021,1.6505782,1.182573,0.673496,0.341850075,Nanjiang,2,19892,-0.267872,-0.5509706,-0.1199772,-0.553375,0.3427279,-0.239858,-1.0407223,-0.5636251,0.2338143,-0.8091473,-0.3556859,-0.9855654,23,0,0,0.307694322,0.197018083,0.271888674,4.639430674,5.818787675,1.885491942,-0.590443283,-0.198855907,0.460492572,0,12.79150475,0.02538536,0.009214859,-0.003228128,-0.003732222,-0.001438892,0.00102745,0.007348978,0.008159878,0.003922358,0.013808873,0.01086543,0.008895989
20136,20138,15,21,-0.4373572,-0.5744254,0.0741907,0.4410886,-0.1622391,-0.7873621,0.8784685,1.7707395,1.5954247,0.7007586,0.1694378,0.5537307,0.351871275,Nanjiang,2,20138,0.4121809,-0.0076477,-0.0598462,-0.3928352,-0.2065513,-0.0595596,-0.2284113,0.1758958,0.1337458,0.1614657,0.3269087,-0.8392988,21,0,0,-0.134244829,0.143074074,-0.405530302,3.023759022,0.450393937,-1.932499997,-1.729520202,-0.412888889,0.008433862,0,-0.989023324,0.055868466,-0.011220682,-0.020659076,-0.012228592,0.000432019,0.003581379,0.002557497,0.003787069,0.006849854,0.004458295,-0.017511793,0.019904693
20137,20139,26,32,-0.3275225,0.1602655,-0.6027887,-0.1752314,0.6448953,0.633818,-0.6917603,-0.8189582,-0.4531818,-0.0489263,-0.1118559,-0.0234563,-0.151225217,Nanjiang,2,20139,0.2303651,0.2677612,0.1062452,-0.0161847,0.2792127,-0.0541595,-0.1808766,-0.0971936,-0.0663369,-0.0773596,-0.2375805,0.2246979,32,0,0,-0.134372029,0.03099979,-0.007025956,1.764753007,5.36783456,5.02496525,0.40490598,-0.311767397,0.112662213,0,12.25295542,0.005274751,0.03010386,-0.005649867,-0.010068406,-0.008293905,-0.004168455,-0.000547903,-0.001086608,-0.001193074,0.004985639,0.006515634,-0.016197906
20138,20140,27,33,-0.1888711,0.2262741,-0.5205461,-0.2466662,0.7115631,0.026105,-1.4907089,-0.2273658,-0.1466836,0.9282902,1.0939894,-0.3711137,-0.017144467,Nanjiang,2,20140,0.2565497,-0.1156079,0.5685446,-0.0269619,-0.2023529,-0.4650182,-0.2231648,-0.4478677,0.2192482,-0.7059738,-0.4880417,-0.5013019,33,0,0,-0.16858546,0.050251946,0.014223273,2.193180806,2.144698938,1.126791444,-0.107069631,-0.551863876,0.45499593,0,5.15662337,0.044298671,-0.010741768,0.003234199,0.000065443,-0.006561328,-0.009002396,-0.008113868,-0.003205835,-0.005808413,0.00465982,0.0110804,0.121691554
20139,20141,150,174,-0.9640202,-0.8080803,-0.2825288,-0.6229186,0.4419766,-0.7361711,-0.85678,0.0134438,0.153435,0.7539906,0.8717242,1.3461504,-0.057481533,Nanjiang,2,20141,0.1436643,0.6329418,0.1457107,0.2941684,-0.3863844,-0.6691633,-0.645748,-0.1096585,0.1839074,-0.7823417,-0.7903182,-0.3892293,172,0,0,0.136107659,0.137412659,-0.186824174,0.005385732,2.095107442,1.745886097,-0.208376074,-0.261317643,0.099503122,0,3.56288482,-0.050529645,-0.051226752,0.004544836,0.005520108,0.002484959,-0.000910395,0.003814078,0.007594488,0.009012596,0.017265714,0.004164276,0.118236215
20142,20144,23,29,1.3805687,0.060468,1.9197744,0.6186496,0.7297392,-0.2244742,0.6262666,1.1544262,0.702301,0.7191821,1.1738437,-0.7816574,0.673257325,Nanjiang,2,20144,-1.1858673,-1.3766063,-0.7081496,-0.7582259,-1.1417507,-0.9469553,-0.7755492,-0.599423,-0.5870429,-0.8405083,-0.6317386,-0.5710075,29,0,0,0.136771452,-0.184669117,-0.431585418,1.589450597,-0.937552445,-1.79898897,-1.779615111,-0.356027778,-0.188407214,0,-3.950624004,0.006631984,0.126683723,0.341418443,-0.00802074,0.001061426,-0.015203715,0.012037128,-0.017577932,0.001041047,0.022878728,0.018895275,0.255762842
3394,3395,68,82,-0.2660662,0.5870756,1.531788,-1.2981549,0.0919046,-0.2344595,0.904711,-0.3125583,-0.0949139,0.4588949,0.3269849,0.2894275,0.165386142,Hexi,3,3395,-0.1850202,0.1018526,0.3450161,-0.1043852,0.4935642,0.3783881,0.6185815,-0.0310029,0.404055,0.215341,0.0365156,-0.0836314,80,0,0,0.362637645,0.160627084,-0.045308169,-0.22181483,-2.25034107,-1.24277145,-0.493921115,-0.259838056,0.675166402,0,-3.315563559,-0.008823003,0.03067518,0.00858961,0.00381869,0.00072379,0.002219878,0.000487201,-0.000982809,0.002898063,-0.002753992,0.058836714,0.020451551
3395,3396,22,28,-0.4277501,-0.4319502,-0.8119578,-0.6594826,0.8459644,-0.3983052,-0.236107,0.3646978,-0.487094,-0.3022179,-0.5136016,-0.3272732,-0.282089783,Hexi,3,3396,-0.1109938,-0.0107645,0.6322979,0.1777839,0.325386,-0.3141573,0.1191996,-0.2328937,0.3945116,-0.3045288,-0.0315222,0.3952008,28,0,0,0.047343757,0.302907404,-0.624348171,0.1814357,-0.67039269,0.45714347,0.456828502,-0.194330627,-0.510103774,0,-0.553516429,-0.022229118,0.05004211,-0.001746071,-0.014535422,-0.005231561,-0.003960711,-0.008455061,-0.004996623,-0.000929526,-0.012491407,0.001295257,-0.007901942
3608,3609,89,108,-0.6781941,0.1334525,-0.0616082,0.4301964,0.8623034,0.4306716,0.6741122,0.417834,-0.3192316,0.0840589,0.2965359,0.3703082,0.2200366,Hexi,3,3609,0.012929,0.3305647,0.3178042,0.1439545,-0.2505861,0.9222831,0.4111416,0.130223,0.3739242,-0.0167022,-0.2036808,0.013004,105,0,0,0.072373708,0.211083391,-0.987832793,-0.66012794,-1.79827692,-0.93568356,-0.24821587,-0.243684256,-0.432814735,0,-5.023178975,0.175801401,-0.007808196,0.005899541,-0.000588069,0.001232624,0.000726509,-0.002753237,0.001635965,0.005560667,-0.003463615,-0.001675919,-0.023333393
3611,3612,56,69,-0.100255,0.2460073,-0.8076268,-0.7604898,-0.9775075,-0.3356462,-0.3284957,0.3217621,0.2255647,-0.2462977,-0.5303252,-0.3718589,-0.305430725,Hexi,3,3612,0.0028784,0.0055076,0.0389188,0.0475692,0.1809667,-0.30652,-0.4593382,0.202725,0.3755838,0.0832245,0.1779198,-0.0344777,66,0,0,0.224326167,-0.005033443,0.076748457,-0.489137291,-0.82888377,-0.116087019,0.115382234,-0.110160138,0.073227227,0,-1.059617576,0.002819514,0.004387402,-0.000196722,0.000724823,-0.002489133,-0.002885094,-0.000692054,-0.000606842,-0.003323506,-0.001588022,0.009854828,0.003024026
3827,3828,112,133,-0.2851773,0.5655413,-0.2910924,-0.5728338,-0.3422283,-0.6405194,-0.8267581,-0.306639,0.1071208,0.146763,0.4367626,-0.2649514,-0.189501,Hexi,3,3828,0.0460096,-0.0440737,-0.1006781,0.1425082,0.3751148,-0.2275181,-0.2044865,0.0005905,0.2513985,-0.0076168,0.0984204,0.0417309,131,0,0,-0.12509537,0.089748527,0.15172981,0.008596363,0.56676548,0.514568635,0.375852441,-0.063414907,-0.234753179,0,1.2839978,0.004081075,-0.010839152,-0.003370409,0.002065793,0.003179839,0.003803098,0.002137594,0.002593893,0.003264945,-0.00154686,0.008151526,0.016122156
4749,4750,60,73,0.5008851,1.6266085,1.2005193,0.5083619,1.5536084,0.9445831,-0.3450107,-1.4035439,-0.2599856,0.1973803,0.3134622,1.256293,0.507763467,Hexi,3,4750,0.0434055,-0.2515072,-0.0810811,0.0276584,0.2701562,0.1491516,-0.2345743,-0.0506243,-0.2644707,-0.758945,-0.815584,-0.7954716,71,0,0,-0.134683353,-0.113435759,-1.422307438,2.072684577,5.820461504,6.121639372,1.641965749,-0.152616986,0.207575524,0,14.04128319,0.010259678,0.015174788,0.010654376,0.012772875,0.019143044,0.011001051,0.010945887,0.012589711,0.013523685,0.026449742,0.021925084,0.026046521
4785,4786,1,1,0.5168846,0.3652651,0.2219617,0.7101268,1.3815563,0.5574859,1.8501975,2.1812205,1.6646262,0.9909057,0.617412,0.4975999,0.96293685,Hexi,3,4786,-0.1403956,0.0255468,0.1737941,-0.3978525,-0.3609229,0.4540731,-0.4680413,-0.7736705,0.8339295,0.8496843,-0.3679259,-0.604248,1,0,0,0.321222851,0.135046512,-0.592848447,0.925026793,-0.938446504,-2.743267778,-1.453808469,0.106833583,0.558393931,0,-3.681847528,-0.004595412,-0.005246244,0.002983621,-0.000312984,0.011411318,0.016358744,0.01831146,0.020417872,0.011452931,-0.003591899,0.005977574,0.001478516
5252,5253,55,68,0.4161229,-0.8752075,0.5032603,0.831083,5.3124141,3.1420439,0.1447782,0.3070991,0.6608111,0.3419965,0.2397955,0.2453773,0.9391312,Hexi,3,5253,0.0292793,0.0769193,-0.4815716,-0.5578346,-0.3796801,0.032038,-0.6390045,-0.242841,-0.0309097,0.0080628,0.0169596,-0.4926913,65,0,0,-0.159473294,-0.210874833,-2.629123046,1.935089068,7.347467679,4.002057735,0.321636192,0.180512997,-0.038333574,0,10.74895892,0.018166478,0.023033927,0.016693949,0.017375046,0.032937369,0.023769854,0.021810499,0.020431716,0.013472179,0.006239611,0.016935205,0.024865881
5936,5937,121,143,0.2568145,0.0321087,0.0453376,-0.1321293,0.0621794,-0.7060401,-0.0581704,0.2401393,0.4614763,0.2203043,-0.1771539,0.3092461,0.046176042,Hexi,3,5937,0.3286344,0.2657223,0.1031019,0.1970492,0.2550177,0.293331,0.1244736,0.1641293,0.1057198,0.0816455,0.2026202,-0.0734811,141,0,0,0.040509324,0.224979718,0.021270133,0.687977645,-0.12052124,-1.160727444,-0.554652011,0.037836827,-0.12921945,0,-0.952546498,0.010636163,0.008123553,0.004446582,0.00199939,0.001409738,0.000936175,0.004016899,0.004502829,0.003968977,0.003239376,0.005232397,-0.003336523
6690,6692,97,116,-0.4810959,0.349467,-1.1731873,-0.8109191,0.0612416,0.2358779,-1.0992955,0.0926953,0.1802668,0.6354497,1.707099,0.2708837,-0.0026264,Hexi,3,6692,-0.1123737,0.2174533,-0.2758693,0.2271249,-0.1700791,0.7834953,-0.3797095,-0.0250039,-0.5777176,-0.1733328,0.216694,-0.2251045,114,0,0,-0.302669914,-0.148000922,1.18491892,0.405318856,0.570553977,-0.107366278,0.591721384,-0.275709352,-0.241491419,0,1.677275252,-0.011519155,0.037252368,0.02224279,0.013895405,0.010779427,0.015052191,0.016492941,0.017335555,0.016642192,0.010282634,0.026685799,-0.033382436
7614,7616,84,101,0.8658483,1.0934663,1.5128375,1.5696422,2.6025086,1.3655651,1.2420106,1.5746955,0.5219622,0.4179631,0.7992724,-0.0050877,1.130057008,Hexi,3,7616,-0.6612677,-0.3563293,-0.6985846,-0.9530035,-0.4947299,-0.558944,-0.5664148,-0.6077459,-0.301248,-0.9282535,-1.0467723,-1.8037895,98,0,0,0.060656902,0.012282071,-2.612340019,2.826879597,4.707610817,3.0398258,1.268076823,-0.098781501,1.327516809,0,10.5317273,0.020852957,0.028300981,0.039426279,0.023980434,0.026138142,0.021970024,0.029953634,0.032744935,0.031525021,0.038843352,0.033713663,0.010149282
7617,7619,9,12,-0.1428271,-0.0404635,-0.1991274,-0.7616417,-0.2227402,-0.1843937,-0.7206738,-1.267294,0.1823586,0.6321287,0.3122023,0.3178958,-0.174548,Hexi,3,7619,0.5298411,0.2785698,0.0750962,-0.105437,0.0146048,0.0108851,-0.4192094,-0.2708254,-0.5481657,-0.1787836,-0.1809835,0.6689152,12,0,0,-0.07451148,-0.095247927,-0.421932185,1.54235961,3.084692671,2.828193753,0.957036047,0.022799183,0.100003093,0,7.943392765,0.022989051,0.018314155,0.025608829,0.020867277,0.02024577,0.022337848,0.02201206,0.02489193,0.027749565,0.028012735,0.030196832,0.0430015
7926,7928,106,127,0.064011,0.5740647,1.3800146,1.6555026,2.1184814,1.4335246,0.9237495,0.4698165,0.3507472,0.032728,0.1884166,0.2073682,0.783202075,Hexi,3,7928,-0.0749439,0.1770099,-0.4926839,-0.0662409,0.1501973,-0.0888975,0.1432627,0.0226809,-0.7311074,-0.4805477,-1.1267353,0.0230939,125,0,0,0.190069377,0.094843875,-1.933733606,-1.8295873,0.312826306,0.145656028,-0.308986154,-0.491441841,0.72774088,0,-3.092612435,0.025458424,0.029391968,0.036383749,0.02744862,0.026922644,0.022225124,0.025897255,0.031452221,0.034604243,0.041171019,0.043448038,-0.000722731
7929,7931,131,153,0.2529146,0.0171604,-0.2493797,-0.4832422,0.9201706,0.6456024,-0.063782,-0.3983125,0.9664341,0.627846,0.2146441,-0.1638257,0.190519175,Hexi,3,7931,0.2242772,0.2123785,0.2536396,-0.0182131,0.1888737,0.0053926,-0.0139078,-0.204656,-0.5163466,-0.1518431,-0.1812032,0.1406786,151,0,0,0.304125996,0.089633769,-0.162055356,-0.004164448,2.123640276,0.988170969,-0.628446426,0.003576085,0.143723435,0,2.8582043,-0.00286144,-0.005229673,-0.005728777,-0.005134032,-0.002737965,0.00048807,0.001553315,0.00368377,0.008192241,0.008789371,0.008428489,0.006661699
7930,7932,8,11,0.5488731,0.4034974,0.2699201,-1.6875798,-0.2476002,-1.9765962,-5.4925889,-4.9807457,-0.9127081,0.6266446,0.5549697,0.0213499,-1.072713675,Hexi,3,7932,-0.1304566,-0.2606114,0.1453885,-0.466326,0.0110714,-0.4022492,-0.1439663,-0.5465166,-0.3243611,-0.1676223,-0.6971028,-1.140983,11,0,0,-0.095848117,0.068831098,-0.185514567,3.03078846,8.768552569,9.788834146,2.083238046,0.31482703,0.362049637,0,24.1357583,-0.01262682,-0.010952458,-0.013774428,-0.006768928,-0.006650518,-0.021916528,-0.027290591,-0.022758381,-0.014079003,-0.012620548,-0.008513933,-0.006687106
9229,9231,140,163,-0.0601754,0.2538113,-0.1487074,-1.2027188,-1.2446209,-0.7518681,-1.4195233,-1.7187354,-0.0927306,-0.8742872,0.0992239,-1.6237049,-0.732003067,Hexi,3,9231,-0.7164251,-0.6767535,0.442096,-0.1685911,-0.2828394,-0.140163,0.1380355,-0.1845376,-0.383442,0.1687724,0.2907969,-1.3539385,161,0,0,0.158560814,0.476424482,0.978143588,2.192935702,2.680366191,2.730977203,1.913072155,-0.389866938,-0.056680503,0,10.68393269,0.004589469,-0.014931911,0.010221674,0.012174807,0.02986394,0.025389498,0.015238426,0.018274563,0.027258799,0.011600798,0.025940381,0.021926356
9231,9233,12,15,-0.1162689,-0.2553996,-0.4354197,-1.2318671,-2.1111069,-2.8398049,-2.8054008,-2.4027143,-1.8179115,-1.1099773,-0.660137,0.0141485,-1.314321625,Hexi,3,9233,0.3193605,0.4059793,-0.0626048,0.1648205,0.1093603,-0.0692457,-0.0202135,0.3069463,0.0779351,0.3468502,0.3296485,-0.2344076,15,0,0,-0.304295901,0.472006275,2.362474932,2.889625903,5.386889519,3.940241711,2.68294181,-0.049333724,0.22082897,0,17.6013795,-0.016638474,-0.001152565,-0.002747137,-0.010429485,-0.014228426,-0.010037728,-0.009916168,-0.006446984,-0.006119546,-0.00869061,-0.00631441,-0.007026689
