20000101_pr,20000201_pr,20000301_pr,20000401_pr,20000501_pr,20000601_pr,20000701_pr,20000801_pr,20000901_pr,20001001_pr,20001101_pr,20001201_pr,20200101_pr,20200201_pr,20200301_pr,20200401_pr,20200501_pr,20200601_pr,20200701_pr,20200801_pr,20200901_pr,20201001_pr,20201101_pr,20201201_pr,Id,gc,stable
4.045454545,0.618639222,1,3.76329331,14.47855918,8.559748428,13.34591195,17.91680961,19.25557461,2.220125786,6.938536306,3.681532304,2.224128073,1.386506575,4.778158948,10.77415666,13.14436821,17.39222413,5.431961121,8.953116066,6.184962836,2.431103488,3.234133791,1.215551744,9332,5,45
1.780739467,0,0.333333333,2.762682717,5.22470622,17.47119518,27.3402121,9.731728289,5.371166523,1.333333333,0.333333333,0.274004013,0.333333333,0.333333333,0.333333333,2.333333333,16.60733735,14.93035254,11.86844368,15.67010605,3.689309258,1.633705933,0,0,15476,5,45
1.700971984,2.333333333,2.748141795,2.393367639,1,8.382790166,3.526300743,1.271297885,1.15894797,1.4053745,1.883076043,1.37621498,2.362778731,0,1.42109777,1.75728988,1.675242996,2.852201258,5.130931961,1.39193825,0.857632933,1.190966266,0.182389937,0,21554,5,46
1.782161235,0,0,1.692109777,6.123499142,4.666666667,15.36649514,2.666666667,2,1.333333333,0,1.485134362,0.608919383,1,0.632647227,4.328473413,9.96483705,13.32590051,3.942252716,1.980274443,1.333333333,0.666666667,0,0.495997713,1439,5,46
2.333333333,0,0,0.759053322,6.465640148,6.767607642,17.59766182,5.666666667,6.514399772,1.490162532,0.767607642,0.980325064,0.333333333,0.353008269,0.333333333,5.037924152,5.750784146,5.039635016,8.719418306,3.183062447,6.675506131,1,0.19190191,0.333333333,12313,5,46
7.413160734,7.089805825,6.886461704,21.80690399,13.52265372,34.451726,30.36947141,15.96197411,14.13160734,12.36003236,5.666666667,8,5.158576052,3.703883495,5.096548004,11.20819849,17.43122977,14.42772384,17.02993528,13.69875944,10.71035599,6.391316073,5.962783172,3.666666667,24104,5,47
2.666666667,1.260782634,1.245072836,5.963153385,5.637246501,22.09483005,19.71808055,9.196515281,5.076549557,1.666666667,0.749785775,1.666666667,1.006855184,0.703227649,2.730934019,3.544130249,17.72122251,7.799485861,13.04627249,10.2482148,2.813767495,1.37989146,0.874892888,0.333333333,18831,5,48
2.864507422,1.126855601,1.622402159,13.80215924,24.74925776,33.2928475,35.60917679,49.42024291,61.83265857,11.74736842,1.361673414,0.439136302,1.265587045,2.391363023,4.481511471,16.18218623,18.83643725,38.09203779,13.92388664,52.33306343,31.87908232,11.54251012,5.789203779,0.16977058,4550,5,48
15.72955975,7.580903373,7.834762722,38.64351058,46.29102344,56.54431103,79.82532876,41.26929674,42.42595769,43.62292739,14.37878788,16.02801601,10.7058319,9.79616924,15.2621498,38.37221269,53.08776444,58.93339051,59.62235563,47.29616924,31.68267581,33.22355632,17.98742138,6.96483705,21043,5,49
4.593311758,0,0.35167206,3.296655879,12.72222222,7.399137001,12.87944984,12.77831715,14.44228695,1.667745415,7.436893204,3.333333333,0.981661273,1,1.595738943,12.48624595,12.90911543,16.37108954,5.223031284,8.323624595,7.457389428,1.001078749,3.250809061,1.666666667,10081,5,49
1.666666667,0.086683775,0.333333333,3.333333333,4.490162532,18.77216995,22.52552039,9.007984032,4.348445965,0.684915883,0.333333333,1.678357571,0.333333333,0,0.668947819,1.664385515,7.780153978,9.517536356,17.69917308,13.64385515,3.896207585,0.684915883,0.150270887,0,16749,5,50
4,0.15052842,0.072265067,1.33933162,9.312767781,6.820051414,15.29734362,7.871465296,9.666666667,1.842902028,2.15052842,1.659240217,1,0.666666667,0.333333333,8.102827763,8.937160811,9.155669809,8.097972008,5.115681234,6.56669523,1.176235361,1,0.666666667,11195,5,50
2.333333333,0,0,0.333333333,3.973009447,3.386504723,15.08394062,2.926585695,2.296626181,1,0,0,0.703373819,1.666666667,0,3.702024291,2.616734143,10.54466937,2.435087719,0.666666667,2.333333333,0.253711201,0,0,4380,5,51
19.82203147,14.04549356,11.66695279,37.16652361,35.83776824,37.78454936,41.76051502,22.81230329,20.75393419,59.13104435,19.10357654,23.99141631,11.32989986,19.44234621,19.26723891,26.61659514,19.1565093,22.77281831,11.85751073,38.59599428,16.72503577,19.70987124,18.68812589,11.02088698,24214,5,52
1.666666667,0.666666667,0.349488422,3.333333333,2.696822833,13.91222402,10.32552504,3.666666667,1.666666667,0.348411416,0.333333333,1.223747981,0.333333333,0.333333333,2.700861605,2.52180937,8.348142165,3.490306947,7.537964459,3.2364028,3.69278406,0.68174475,1.197361335,0,17078,5,52
6.651050081,4.650242326,7.179052235,22.80290792,24.97469036,49.59343026,50.73747981,33.17043619,23.07485191,21.591007,5.398492192,5.87452881,4.671513193,5.200323102,7.632202477,15.07889068,29.43187938,37.35487345,27.48788368,25.70274637,19.13408724,12.17151319,6.842757135,3.78729133,22720,5,52
2.385273973,3.118150685,2.591324201,18.62414384,51.36130137,70.67922374,49.81535388,60.15810502,82.5673516,16.20719178,6.41609589,1.739155251,1.217465753,1.981449772,6.105878995,26.90068493,44.40781963,54.65582192,49.19663242,61.4663242,65.69263699,13.98458904,4.168664384,1.584474886,4973,5,52
2.676958262,0,0.080331618,1.629216695,4.323041738,9.447970269,19.56089194,5.883361921,4.695540309,1.645797599,0.666666667,2,0.474271012,0.333333333,0.763007433,3.666666667,10.40623213,10.68639222,8.596912521,10.94053745,4.596912521,2,0,0.333333333,15128,5,52
13.30503145,8.018582047,9.914236707,25.88279017,33.37621498,42.55574614,40.87049743,19.61149228,15.37564322,35.01743854,15.30989137,16.57261292,7.977415666,10.05403087,13.72441395,18.69268153,24.58347627,38.94196684,24.90823328,28.37735849,23.20411664,12.59319611,9.79731275,9.006289308,26870,5,53
4.741502428,0.980291345,0.823479006,8.120536989,9.724078835,25.28563268,39.74435875,17.69837189,11.93259069,6.137103685,1.490145673,5.35646958,2.511568123,2.293916024,1.470437018,9.846043987,17.53898886,28.38389032,17.67037989,28.39817195,10.63353328,5.352470723,1.365609826,0.614967152,18513,5,53
3.610445205,3.683219178,3.465468037,17.57020548,50.02340183,73.52711187,56.08247717,74.36130137,87.50827626,20.6130137,6.1081621,1.028253425,2.572203196,2.640981735,6.835616438,24.33504566,42.3510274,61.95091324,64.18436073,59.08276256,60.11244292,14.4472032,3.727454338,1.054223744,3182,5,53
1.666666667,0.333333333,0.333333333,4.019104648,3.293983462,15.70544625,11.32905617,4.428001141,1.646991731,0.551468492,0,2.677502139,0.333333333,0.333333333,2.666666667,3.352437981,13.61676647,4.759908754,9.23039635,3.783290562,1.751639578,0.884801825,1,0,16769,5,54
1.888708806,0.819556996,0.900054025,5.672339276,7.899513776,27.72582388,28.1715289,14.52944354,8.231226364,1.789032955,0.402485143,1.912749865,0.844948676,0.666396542,1.390599676,5.075094543,17.20691518,13.23473798,18.22258239,16.30632091,5.127498649,1.183954619,0.735818476,0.055915721,19366,5,54
0.710121457,0,0.481511471,4,2.666666667,9.814844804,4,5,5.224021592,1.666666667,1.15951417,0,0.473414305,0.333333333,0.121997301,2.211336032,6.49365722,4.697165992,14.85641026,2.603508772,1.323346829,0.71902834,2.21268556,0.217004049,14619,5,54
3.581475129,1.695826186,0.882790166,6.234991424,18.0703259,23.5997713,15.45854774,22.41480846,34.17867353,7.567181246,5.091480846,3.145511721,1.772727273,0.569468268,1.122641509,8.718696398,13.08919383,11.87021155,9.211263579,21.52372784,32.24842767,4.518867925,2.817895941,1.086906804,7271,5,55
1.926815323,0.881646655,1.182104059,4.248999428,18.59433962,15.30960549,21.57890223,17.10034305,26.98885077,3.043453402,5.673813608,1.666666667,0.994282447,1.881646655,5.607489994,8.674671241,21.43796455,21.54116638,18.66952544,17.55946255,13.02973128,5.369639794,2.799885649,0.588336192,8960,5,55
1.666666667,0,0,0.666666667,6.334189498,2.858732877,10.22488584,7.419805936,6.74086758,0.333333333,0.696061644,0.692922374,1,0.822488584,0.65696347,8.453196347,4.804223744,6.402968037,3.936073059,2.77597032,5.483732877,0.013127854,0.467465753,0.660958904,6002,5,56
5.85563179,1.337907376,0.666666667,6.825614637,15.21269297,19.76901086,12.2890223,21.324757,30.23842196,6.671526587,4.114636935,2.392795883,2.198399085,0.558604917,2.398799314,8.125500286,9.904230989,12.3950829,4.706403659,18.73127501,23.48742138,7.024871355,2.913093196,0.917381361,7897,5,56
13.00285878,8.224413951,8.468267581,24.11778159,7.333333333,21.51286449,20.88965123,8.215551744,10.53744997,13.03630646,10.69382504,9.882218411,4.591194969,5.110920526,4.478845054,6.637221269,12.61320755,11.23413379,15.52630074,11.75557461,12.81360778,7.42595769,9.190108634,5,24304,5,57
7.666666667,6.666666667,6.333333333,18.14881462,14.85004284,29.69208797,27.56926592,14.77149386,12.32047986,21.68723222,5.646958012,8.904027421,3.333333333,3.666666667,9.656955156,11.80062839,13.66552414,11.08283348,14.80491288,12.1293916,8.279920023,6.824621537,5.718080548,4.290202799,25054,5,57
5.744997141,5.01572327,5.083476272,21.25071469,16.59433962,30.42567181,20.68353345,21.1292167,7.313607776,9.777015437,14.26958262,9.031160663,2.914522584,5.345340194,4.95626072,9.141795312,16.65666095,22.87221269,22.54288165,26.76958262,22.1406518,8.581189251,11.1969697,3.133218982,27987,5,57
3.291381279,2.873858447,3.136986301,20.83361872,59.05964612,81.92351598,60.81678082,70.33076484,95.39041096,17.11929224,6.333333333,1.494577626,2.107591324,2,8.174657534,28.76369863,45.29394977,73.34788813,57.18550228,76.07248858,74.81763699,17.26940639,4.614726027,1.096746575,4969,5,57
0.896793317,0,0.483966586,2.666666667,2,9.222850984,5.228779305,2.333333333,0.262732417,0.333333333,0.333333333,0,0.224198329,0,2.108596066,2.019132309,3.425222312,3.137429264,7.66882242,1.333333333,1,0.780652115,1,0,14538,5,57
1.98542024,0.090337336,0.333333333,2.914808462,5.407947399,17.60291595,27.44997141,9.932818754,5.644654088,1.333333333,0.333333333,0.274156661,0.333333333,0.333333333,0.466552316,2.51943968,17.61578045,14.54545455,12.60777587,16.22441395,3.902229846,1.735849057,0,0,15475,5,57
20.00026991,13.18137652,13.72226721,39.1851552,39.72928475,47.81052632,47.83346829,24.87098516,22.13684211,57.61322537,19.35303644,23.43589744,8.48340081,15.58002699,19.97165992,39.71417004,25.30796221,43.6097166,38.12226721,25.93036437,22.97732794,21.27557355,24.67935223,12.57327935,25339,5,58
9.333333333,5.061268556,5.059109312,13.90661269,14.73549258,20.29635628,23.0294197,20.93414305,9.052901484,15.848583,12.23832659,12.21187584,4.148178138,6.178407557,5.022132254,5.188394062,10.25101215,16.33009447,19.53900135,14.78677463,13.65964912,11.79784076,8.591363023,6.127125506,27836,5,58
2.769208797,0,0,1.702942017,10.41216795,5.057126535,10.35561268,11.96800914,14.22736361,0.816338189,5.395315624,1.889460154,1.321336761,0.726935161,2.996286775,10.7700657,7.528991717,12.55555556,4.61468152,7.49414453,6.363610397,0.816338189,2.196800914,1.089117395,8287,5,58
9.537112011,8.67854251,5.897705803,16.5611336,14.41673414,25.2634278,20.4782726,17.95843455,7.333333333,9.660728745,17.3414305,11.5022942,4.708232119,9.371659919,5.441835358,5.051012146,15.12037787,21.19541161,20.12577598,22.47719298,17.19649123,8.081511471,13.72361673,3.857759784,27514,5,59
3,1,0.666666667,5.45081266,7.581123467,26.07499287,31.70116909,15.10065583,8.404619333,2.316794981,0.701454234,1.850584545,1.942400912,1,0.980325064,4.432563445,29.77017394,19.87795837,21.17678928,27.20359281,5.825777017,1.640148275,0.333333333,0,18531,5,59
2.690091546,2.585891222,3.525578891,12.87129779,11.33306408,42.29671513,33.3451804,16.9911147,9.464458805,3.095584276,2.518039849,3.705977383,1.919224556,0.621163166,3.842218632,9.507000539,27.91922456,18.682014,26.77382876,18.31556274,8.839795369,3.660473883,3.843026387,1.066774367,20397,5,59
0.850485992,0.427672956,1.212692967,11.19210978,23.51772441,31.6943968,34.10548885,48.82675815,57.15923385,11.18238994,1.78158948,0,0.485991995,1.757861635,3.666666667,14.08719268,18.36878216,35.10977702,13.96855346,46.57489994,31.32675815,11.36392224,4.87621498,0,4314,5,59
10.365208,7.658833063,7.688816856,24.09076175,25.37169098,34.67585089,34.33198271,19.36547812,17.36655862,36.86169638,7.575904916,9.786871961,4.26012966,5.218530524,10.59508374,23.68098325,24.12371691,20.79740681,17.55294435,18.20961642,10.48433279,7.60345759,8.40545651,4.251485683,24718,5,60
13.62753499,8.078548986,7.193087689,17.35189946,15.25849757,22.48871751,20.66266781,16.37246501,9.061982291,17.36532419,19.02485004,16.38703228,6.333333333,10.21079692,6.14938589,7.156812339,11.98914596,16.81805199,15.03827478,11.60039989,17.02513568,12.77977721,13.0594116,7.840045701,27309,5,60
7.154373928,5.376786735,5.185534591,20.54259577,16.45883362,30.16609491,20.41823899,20.10291595,7.202973128,9.939965695,15.42738708,10.01315037,3.158376215,5.868496284,4.806460835,8.659233848,16.23670669,22.5025729,22.9834191,26.35448828,21.66323613,8.523441967,11.94854202,3.357918811,27986,5,60
16.54498715,8.524135961,7.516995144,32.45415596,33.98628963,40.51413882,56.26249643,29.64638675,27.81405313,41.86203942,13.99457298,17.91116824,9.940874036,11.35475578,14.44730077,27.95144245,33.92716367,41.26849472,43.32390746,31.03541845,21.40074264,25.06426735,16.09111682,8.317337903,21645,5,60
6.129041488,3.901287554,6.212589413,23.62575107,27.06752504,51.15965665,56.14391989,37.10844063,24.67811159,20.9267525,5.117310443,5.544492132,4.113590844,4.293562232,7.400572246,15.77911302,33.87668097,41.56824034,35.15135908,32.72589413,22.10300429,11.53562232,6.805150215,3.264091559,22547,5,60
1.333333333,0.590818363,0.73253493,3.728542914,4.740233818,20.77416595,16.10208155,7.107499287,3.521243228,0.871114913,0.333333333,2.067864271,0.658397491,0,2.395209581,3.892215569,13.89278586,10.24493869,13.11719418,8.77388081,4.968063872,1.742229826,1,0,18563,5,61
2.333333333,0,0,0.666666667,3.964551172,3.450829045,13.66666667,3,2.333333333,1,0,0,0.666666667,2.931389365,0,4.194110921,3.636935392,13.30760435,2,0.801600915,2.411663808,0.238707833,0,0,3916,5,61
6.372212693,2.333333333,2.369639794,17.34248142,26.31475129,43.50428816,68.73299028,31.82132647,29.42338479,17.46912521,4.820754717,6.615208691,2.720697541,3.488279017,6.308747856,24.3324757,28.8464837,44.32104059,40.9053745,38.03516295,25.2915952,16.98656375,5.40651801,1.772727273,19063,5,62
16.37278445,8,7.837049743,34.27101201,36.41538022,42.93624929,60.00142939,30.96226415,31.35134362,43.87821612,14.41909663,17.84877073,10.78444826,10.42652945,15.22041166,31.61263579,38.14122356,44.3733562,46.8593482,33.75814751,23.96740995,27.81189251,16.6483705,7.941109205,21463,5,62
2.109874429,1.762557078,1,6.711187215,20.16809361,26.29394977,15.76369863,25.64840183,35.8678653,9.378995434,4.925799087,1.628139269,1.047945205,0.523972603,1.223173516,10.40125571,14.37300228,16.83704338,8.804794521,22.40753425,26.76997717,7.466609589,2.363013699,0.47260274,5938,5,62
0,0.143958869,3.74493002,43.41245358,5.353041988,48.82804913,15.09111682,17.52213653,14.37246501,20.48900314,5.100257069,5.610397029,0.601542416,1.071979434,4.455584119,12.41673807,23.12682091,31.96715224,34.74407312,24.97400743,16.51042559,13.93230506,6.281348186,1.666952299,23161,5,63
3.126712329,3.0625,3.137271689,20.86615297,58.07077626,79.67208904,58.94063927,68.78139269,93.43721461,16.81192922,6.333333333,2.243721461,2.024828767,2.041666667,8.006849315,29.15496575,45.76341324,68.57134703,56.43207763,73.39126712,73.52711187,16.24857306,4.470605023,1.637271689,4970,5,63
9.588117681,8.970008569,9.415309911,30.18023422,8.72893459,27.27192231,23.66009712,9.556126821,11.47186518,12.62696372,11.232505,8.666666667,4.439303056,3.902599257,5.810625536,13.81433876,17.96658098,16.88688946,20.00942588,16.14881462,15.56869466,9.026563839,9.10568409,3.449014567,23796,5,64
9,6.941430499,8.340890688,31.73873144,30.80215924,48.77948718,52.2388664,33.81187584,25.32550607,36.60782726,7.548448043,9.03022942,5.333333333,8.251821862,10.01106613,21.63535762,31.21700405,37.37004049,33.317139,30.48556005,19.92604588,13.39865047,7.744939271,5.950877193,23389,5,64
3.452830189,3.626929674,3.45626072,17.29302459,49.94854202,74.014008,56.26272156,74.80131504,86.59691252,21.11949686,5.91995426,0.487421384,2.198399085,2.531160663,6.235563179,24.30674671,39.96912521,65.1509434,61.1815323,55.2941681,55.49828473,14.74728416,3.744711264,0.71726701,3184,5,65
1.809768638,0,0,0.666666667,6.598114824,5.540131391,14.82233648,5.697514996,5.822336475,0.744358755,0.519851471,0.666666667,0.666666667,0.286203942,0.111682376,6.294487289,4.788060554,4.850042845,9.791202514,3.541273922,7.358754642,0.383604684,0.207940588,0.333333333,10470,5,65
3.566609491,0.158376215,2.392795883,6.469982847,5.929102344,12.33333333,7.666666667,5.988564894,12.97112636,2.128359062,3.190966266,4.662950257,1.449971412,0.333333333,1.725843339,5.106918239,13.74385363,8.975128645,17.33133219,3.269010863,11.12864494,0.333333333,3.862778731,1.51086335,14303,5,65
11.11479386,7.147938561,7.554836971,18.11102129,15.26704392,20.79762867,20.95742387,19.33333333,9.196443007,25.81810833,18.75101051,16.39989221,5.076529237,9.063864188,6.541094045,6.241174885,10.62247373,19.64349232,16.43438426,15.64726489,15.03853409,17.44516303,12.63971975,8.11991377,27840,5,66
3.92316481,1.229934304,2.163953156,5.690374179,19.29477292,24.44158812,41.15138532,20.00828335,18.61925164,3.908311911,4,3,1.459868609,3.132247929,3.326478149,10.36560983,24.3181948,24.64410169,29.28220508,22.85518423,9.450157098,5.18994573,2.399314482,1,15420,5,66
14.09654384,12.40845473,11.01856612,38.2447872,14.39217366,34.65952585,29.95115681,13.37275064,15.18137675,15.69808626,13.16566695,14.22450728,6.624678663,6.97229363,7.003713225,12.26535276,19.19480149,16.14053128,15.13967438,12.95772636,12.16052556,11.72065124,12.11025421,6.645815481,23783,5,67
10.87192682,7.333333333,5.901086335,14.50400229,15.66580903,23.97998856,29.78273299,16.58576329,9.965694683,19.00714694,10.28016009,13.54631218,4.326186392,4.167238422,9.552601487,7.353916524,13.63150372,29.9193825,13.94282447,15.33161807,19.74385363,5.319325329,9.712978845,5.509148085,26806,5,67
0.079188107,0.098056032,2.983704974,33.93053173,5.546883934,47.89251001,15.9808462,20.62893082,16.31303602,17.41223556,2.372498571,1.963121784,0.333333333,0.960263007,4.328187536,8.662950257,26.03773585,27.41909663,35.53373356,18.60148656,13.88479131,10.70040023,3.408519154,0.539736993,22323,5,67
1.640937679,0,0,0,3.343053173,2.290737564,7.879645512,3.504574042,1,0.082904517,0,1.666666667,0.984562607,1,0.374785592,2.184105203,3.443967982,8.044025157,2.845626072,2.516295026,0.98056032,0.041452258,0,0.686106346,3035,5,67
2.889608637,0,0,0.78488529,8.136842105,7.401889339,17.34466937,6.333333333,7.222132254,1.666666667,1.666666667,0.913090418,0.844804318,0.666666667,0,6.616734143,6.022132254,5.112820513,10.89068826,3.891767881,7.802159244,1.049122807,0.76977058,0.451282051,11573,5,67
1.400114155,0.198630137,1.610445205,3.666666667,6.331335616,15.39526256,11.00884703,8.627568493,13.61329909,2.630993151,2.02739726,2.744577626,0.688926941,0.198630137,1.599315068,3.666666667,12.51797945,10.86843607,10.94035388,7.826769406,7.117865297,0.333333333,1.00913242,0.711187215,12890,5,67
23.21708083,12.92516424,18.43673236,39.86603827,35.57840617,33.61668095,47.78606113,33.16023993,16.28991717,40.70208512,28.85604113,27.90831191,13.57897744,13.30705513,15.61553842,21.37560697,23.0131391,36.6678092,44.75664096,27.85832619,31.59782919,28.32362182,24.59240217,12.3636104,28506,5,68
5.940588403,5,6.621251071,21.18651814,15.62782062,38.73807484,35.01056841,19.55784062,15.10339903,11.53956013,4.848329049,7.176520994,5.196800914,2.986003999,6.137960583,15.28191945,19.29562982,18.20879749,18.84118823,16.21736647,10.30077121,6.338760354,6.763496144,2.843187661,23931,5,69
4.333333333,1.234008097,1.744939271,5.340890688,18.24210526,23.02510121,41.6534413,18.64453441,16.93792173,4.235087719,3.642105263,3,1.642105263,2.826450742,2.628070175,10.68582996,22.13333333,22.83859649,25.44507422,20.5071525,10.47908232,5.235087719,2,1,15747,5,69
10.84190966,7.124070898,6.802458548,26.77644368,27.29130932,40.57661521,47.51972556,29.05546026,21.71898228,30.03802173,8.591480846,12.02515723,6.009433962,8.457404231,10.32761578,19.04030875,25.05831904,36.74099485,26.18724986,22.8184677,16.81646655,15.92424242,10.38850772,6.430531732,22364,5,69
